"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"601",1,10,14,17,23,28,33,39,43,47
"602",1,10,12,17,24,28,34,39,44,49
"603",1,10,13,16,23,28,34,39,43,47
"604",1,10,14,16,22,29,34,39,43,48
"605",1,10,12,17,23,28,33,39,44,48
"606",1,10,14,16,25,29,33,39,43,48
"607",1,10,12,18,24,28,33,38,43,47
"608",1,10,14,17,23,29,34,39,43,48
"609",1,10,14,17,24,30,35,40,44,49
"610",1,10,13,17,25,28,34,39,44,49
"611",1,10,13,18,25,29,34,40,44,49
"612",1,10,13,20,24,29,34,40,44,50
"613",1,10,13,18,24,28,34,38,43,48
"614",1,10,13,19,22,29,34,39,43,48
"615",1,10,14,17,24,29,34,39,43,48
"616",1,10,13,19,25,29,34,38,43,49
"617",1,10,14,20,24,29,34,38,43,48
"618",1,10,13,16,23,29,34,38,43,48
"619",1,10,12,17,25,29,33,39,44,48
"620",1,10,13,20,24,29,34,38,43,49
"621",1,10,13,18,22,28,33,39,43,49
"622",1,10,12,18,22,29,33,39,43,48
"623",1,10,12,18,24,28,34,39,44,48
"624",1,10,13,18,22,28,33,39,43,48
"625",1,10,12,17,22,28,33,38,42,48
"626",1,10,13,18,24,29,34,39,45,49
"627",1,10,13,20,24,28,34,39,44,48
"628",1,10,13,16,24,28,33,39,43,47
"629",1,10,13,18,24,29,35,40,44,50
"630",1,10,13,16,23,29,34,39,44,49
"631",1,10,12,17,22,29,33,39,43,49
"632",1,10,15,16,25,29,34,40,43,48
"633",2,10,12,16,22,29,33,38,43,47
"634",1,10,13,16,22,29,33,39,44,47
"635",1,10,14,19,22,28,33,39,43,48
"636",1,10,13,18,22,29,34,39,43,47
"637",1,10,15,16,22,29,34,39,43,49
"638",1,10,12,19,22,28,33,38,43,47
"639",1,10,13,17,24,28,34,38,44,49
"640",1,10,13,17,25,28,34,39,44,48
"641",1,10,12,18,24,28,33,38,43,49
"642",1,10,13,17,25,28,33,38,43,47
"643",1,10,13,16,25,29,33,39,44,49
"644",1,10,13,17,24,28,33,39,44,48
"645",1,10,13,16,24,28,33,38,43,49
"646",1,10,13,16,23,29,33,39,44,49
"647",1,10,12,16,25,28,33,38,42,48
"648",1,10,14,16,24,29,34,38,43,48
"649",1,10,13,17,24,28,33,39,42,49
"650",1,10,13,17,22,29,33,39,44,47
"651",1,10,13,19,24,28,34,39,43,49
"652",1,10,13,17,23,29,34,38,44,48
"653",1,10,12,18,25,29,33,39,43,48
"654",1,10,13,16,23,29,33,39,43,47
"655",1,10,12,18,24,28,34,39,43,49
"656",1,10,13,17,25,29,34,39,43,50
"657",1,10,13,18,22,28,33,39,44,49
"658",1,10,13,16,24,29,34,40,44,48
"659",1,10,13,16,24,28,33,38,43,47
"660",1,10,14,17,24,29,33,39,43,48
"661",1,10,12,16,25,29,33,39,44,49
"662",1,10,12,17,24,28,33,39,44,48
"663",1,10,12,20,24,30,34,40,44,49
"664",1,10,13,16,23,28,33,38,42,48
"665",1,10,14,18,24,28,34,39,43,48
"666",2,10,12,18,23,29,34,39,43,48
"667",1,10,13,19,24,29,34,38,43,49
"668",1,10,13,16,23,28,33,39,44,48
"669",1,10,13,17,24,29,33,38,43,48
"670",1,10,12,16,25,28,33,39,44,48
"671",1,10,13,18,25,28,33,39,43,48
"672",4,10,13,16,23,29,33,39,43,47
"673",1,10,13,18,22,29,34,40,44,49
"674",1,10,12,17,25,29,34,38,43,48
"675",1,10,13,17,22,29,33,39,43,47
"676",1,10,12,20,24,29,34,39,43,50
"677",1,10,13,17,25,28,34,38,43,48
"678",2,10,12,16,25,28,33,38,43,47
"679",1,10,12,16,24,29,34,38,44,48
"680",2,10,13,20,24,28,34,39,44,48
"681",1,10,12,18,24,29,33,39,43,48
"682",1,10,13,18,25,28,34,39,43,49
"683",1,10,12,18,22,28,33,39,43,49
"684",1,10,13,17,22,28,33,39,43,47
"685",1,10,13,20,24,30,34,39,45,49
"686",2,10,12,17,23,28,33,39,43,47
"687",2,10,13,17,25,28,33,39,44,47
"688",1,10,13,20,24,29,35,39,44,49
"689",1,10,15,18,24,29,34,39,44,48
"690",1,10,14,18,24,29,33,38,43,47
"691",1,10,14,20,24,30,34,40,45,50
"692",1,10,13,18,22,28,34,39,43,49
"693",1,10,14,20,24,29,34,39,44,48
"694",1,10,13,18,23,28,33,39,43,48
"695",1,10,13,20,24,30,34,40,44,48
"696",1,10,12,16,23,29,34,39,44,50
"697",1,10,12,16,24,28,33,39,43,49
"698",1,10,12,19,24,29,34,40,44,50
"699",1,10,12,20,24,29,33,39,43,48
"700",1,10,14,17,22,29,34,39,43,48
"701",1,10,13,20,24,28,34,39,43,49
"702",1,10,12,16,25,28,34,38,43,48
"703",1,10,13,19,24,29,34,40,44,48
"704",1,10,15,18,23,28,34,39,44,48
"705",1,10,13,17,24,28,33,38,43,47
"706",1,10,14,20,24,29,34,39,43,49
"707",1,10,14,19,24,29,34,39,44,50
"708",1,10,12,18,23,29,34,39,44,49
"709",2,10,13,17,22,28,33,38,43,47
"710",1,10,14,18,23,28,34,39,43,48
"711",1,10,13,18,25,29,34,39,44,50
"712",1,10,14,17,25,29,34,39,44,48
"713",1,10,13,17,23,29,34,39,43,50
"714",1,10,14,16,24,28,33,38,43,49
"715",1,10,13,17,25,28,34,39,43,47
"716",1,10,13,19,22,28,33,39,43,48
"717",1,10,12,16,23,28,33,38,43,47
"718",1,10,13,18,23,29,33,39,43,48
"719",1,10,12,17,24,29,33,38,43,47
"720",1,10,13,18,24,30,34,39,45,49
"721",1,10,13,16,23,29,33,38,43,47
"722",1,10,12,17,22,29,33,39,43,47
"723",2,10,13,16,24,29,34,39,43,48
"724",1,10,13,17,22,29,33,39,44,48
"725",1,10,12,19,24,29,34,39,44,50
"726",1,10,14,20,24,29,34,39,44,49
"727",1,10,13,18,25,29,33,39,43,49
"728",1,10,12,19,25,29,33,39,43,48
"729",1,10,12,16,24,28,33,39,43,47
"730",1,10,14,16,25,29,34,39,44,48
