"","rule.1","rule.2","rule.3","rule.4","rule.5","rule.6","rule.7","rule.8","rule.9","rule.10","rule.11","rule.12","rule.13","rule.14","rule.15","rule.16","rule.17","rule.18","rule.19","rule.20","rule.21","rule.22","rule.23","rule.24","rule.25","rule.26","rule.27","rule.28","rule.29","rule.30","rule.31","rule.32","rule.33","rule.34","rule.35","rule.36","rule.37","rule.38","rule.39","rule.40"
"285","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","vv.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"286","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"287","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","large"
"288","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","small"
"289","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"290","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","large","and","Q027","is","vv.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"291","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"292","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"293","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","medium","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"294","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","v.large","and","Q006","is","medium","and","Q027","is","medium","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"295","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","vv.large"
"296","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"297","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"298","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"299","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"300","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","vv.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"301","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","v.large"
"302","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","small","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"303","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","small"
"304","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"305","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"306","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"307","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","v.large"
"308","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"309","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","vv.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"310","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"311","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"312","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"313","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","v.large"
"314","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","vv.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"315","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","vv.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"316","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","large","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"317","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"318","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"319","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"320","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","vv.large"
"321","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","large"
"322","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"323","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"324","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","vv.large"
"325","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"326","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"327","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"328","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"329","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","v.large","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","large"
"330","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","vv.large","and","Q006","is","small","and","Q027","is","small","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"331","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"332","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","vv.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","v.large"
"333","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"334","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","large"
"335","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"336","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"337","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","vv.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","medium","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"338","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"339","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","v.large"
"340","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"341","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"342","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"343","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"344","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"345","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
"346","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"347","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","v.large"
"348","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"349","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"350","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"351","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","medium","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","medium","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","v.large"
"352","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","medium","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"353","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","medium","and","NU_NOTA_MT","is","small","THEN","NU_NOTA_REDACAO","is","medium"
"354","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","large","and","Q027","is","vv.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"355","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","vv.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","vv.large"
"356","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"357","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","v.large"
"358","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","v.large"
"359","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","medium","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","medium"
"360","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","v.small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","medium","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","large"
"361","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","v.small","and","Q027","is","small","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","small","THEN","NU_NOTA_REDACAO","is","large"
"362","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","vv.small","and","Q027","is","vv.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","large","and","NU_NOTA_MT","is","medium","THEN","NU_NOTA_REDACAO","is","large"
"363","IF","NU_IDADE","is","vv.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","small","and","Q006","is","vv.large","and","Q027","is","v.large","and","NU_NOTA_CN","is","v.large","and","NU_NOTA_CH","is","v.large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","v.large","THEN","NU_NOTA_REDACAO","is","vv.large"
"364","IF","NU_IDADE","is","v.small","and","TP_SEXO","is","vv.large","and","TP_COR_RACA","is","medium","and","Q006","is","small","and","Q027","is","v.large","and","NU_NOTA_CN","is","large","and","NU_NOTA_CH","is","large","and","NU_NOTA_LC","is","v.large","and","NU_NOTA_MT","is","large","THEN","NU_NOTA_REDACAO","is","medium"
