"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"1181",1,14,18,25,34,39,47,55,60,67
"1182",1,14,18,24,34,40,47,55,62,70
"1183",1,14,18,26,34,41,47,54,61,69
"1184",1,14,17,25,34,40,46,54,61,67
"1185",2,14,18,23,34,40,46,53,61,68
"1186",1,14,20,26,34,41,48,55,62,69
"1187",2,14,20,25,34,40,46,54,59,66
"1188",2,14,18,23,31,40,48,55,60,68
"1189",2,14,18,25,34,41,48,55,59,69
"1190",2,14,18,24,31,40,46,54,60,68
"1191",1,14,18,22,34,40,46,53,60,67
"1192",1,14,18,25,34,41,48,55,61,67
"1193",1,14,18,25,31,40,48,55,61,67
"1194",1,14,18,24,31,41,48,55,61,69
"1195",1,14,18,28,34,41,48,55,61,70
"1196",2,14,17,23,31,40,46,55,60,68
"1197",1,14,18,22,31,39,46,53,61,67
"1198",2,14,18,23,31,39,46,54,60,66
"1199",2,14,18,22,31,40,47,54,60,66
"1200",1,14,21,25,34,40,47,54,60,68
"1201",1,14,17,25,34,41,47,54,60,68
"1202",1,14,18,23,35,39,46,54,60,67
"1203",1,14,17,25,34,40,48,55,62,69
"1204",5,14,18,22,31,40,47,54,60,67
"1205",1,14,18,25,34,40,46,55,60,68
"1206",1,14,17,23,35,40,47,54,59,68
"1207",2,14,18,22,32,40,46,53,60,68
"1208",1,14,18,24,34,40,47,53,59,67
"1209",1,14,18,23,31,39,46,53,59,66
"1210",1,14,18,23,31,40,47,54,59,67
"1211",1,14,18,25,34,40,47,55,60,66
"1212",2,14,17,23,31,40,46,54,60,68
"1213",1,14,18,23,34,41,48,54,61,68
"1214",1,14,18,22,35,40,47,55,60,69
"1215",2,14,17,26,34,39,47,54,60,68
"1216",1,14,17,24,34,40,47,55,60,66
"1217",2,14,18,23,32,40,47,55,61,68
"1218",2,14,20,27,35,41,48,55,62,70
"1219",2,14,17,23,31,40,46,53,59,68
"1220",2,14,18,22,32,39,46,54,60,67
"1221",2,14,17,23,32,39,46,54,60,69
"1222",1,14,18,28,34,41,48,56,61,69
"1223",1,14,20,23,32,39,46,54,59,67
"1224",1,14,17,23,31,41,47,55,60,69
"1225",1,14,18,24,35,39,47,54,61,68
"1226",1,14,17,26,34,39,47,54,60,69
"1227",2,14,17,25,34,40,46,54,61,68
"1228",2,14,17,23,31,41,48,55,61,69
"1229",1,14,17,27,34,41,48,56,62,69
"1230",1,14,18,23,31,40,47,54,60,69
"1231",1,14,18,23,34,41,47,55,60,67
"1232",1,14,18,27,34,39,47,54,60,67
"1233",1,14,18,23,34,40,47,55,60,68
"1234",1,14,18,25,31,41,47,55,61,68
"1235",1,14,17,23,35,41,48,55,61,67
"1236",1,14,17,23,34,40,47,55,60,67
"1237",2,14,17,22,35,40,47,55,61,68
"1238",2,14,18,22,34,40,47,54,60,67
"1239",1,14,18,23,34,41,47,54,61,67
"1240",2,14,18,22,32,40,47,54,60,66
"1241",2,14,18,23,34,41,48,55,62,68
"1242",2,14,18,24,32,40,47,53,59,67
"1243",2,14,20,24,34,40,47,55,60,68
"1244",2,14,17,24,35,40,47,54,61,68
"1245",2,14,18,28,35,41,49,55,63,70
"1246",1,14,18,23,35,39,47,54,60,69
"1247",2,14,18,23,35,39,47,54,59,67
"1248",1,14,20,27,34,40,47,55,62,69
"1249",2,14,18,23,34,40,46,54,60,68
"1250",1,14,18,22,35,40,46,54,60,67
"1251",1,14,17,24,31,40,48,55,61,68
"1252",2,14,18,24,34,40,46,54,60,69
"1253",2,14,18,27,32,41,48,55,62,70
"1254",2,14,18,24,34,39,47,53,60,67
"1255",1,14,18,24,31,39,46,54,59,67
"1256",2,14,18,24,31,39,46,53,60,66
"1257",2,14,17,24,31,39,46,54,61,68
"1258",2,14,18,22,31,39,46,53,60,67
"1259",2,14,17,25,34,40,47,55,60,67
"1260",2,14,18,22,35,40,46,54,60,67
"1261",2,14,17,22,32,39,46,54,60,68
"1262",1,14,18,22,31,39,46,53,59,67
"1263",2,14,18,23,32,40,47,55,60,68
"1264",2,14,17,22,31,40,47,54,60,67
"1265",2,14,18,25,34,40,47,55,61,67
"1266",2,14,17,22,34,39,46,54,60,67
"1267",2,14,17,23,31,41,47,55,61,67
"1268",2,14,18,28,34,40,47,54,61,68
"1269",2,14,18,23,34,41,47,54,60,69
"1270",2,14,18,22,35,40,47,54,60,67
"1271",1,14,18,23,31,41,47,55,62,68
"1272",2,14,18,27,34,40,47,55,60,69
"1273",1,14,17,28,34,40,47,54,60,68
"1274",1,14,18,23,34,41,47,54,61,69
"1275",2,14,18,26,34,40,47,54,61,68
"1276",2,14,17,25,34,40,47,54,60,67
"1277",1,14,17,25,34,40,46,53,60,67
"1278",1,14,17,28,34,41,47,55,61,67
"1279",2,14,18,24,31,39,46,53,60,68
"1280",2,14,17,27,34,40,47,55,60,69
"1281",2,14,18,23,32,39,46,54,59,67
"1282",2,14,17,25,34,40,46,54,60,68
"1283",2,14,17,23,34,39,46,53,59,67
"1284",2,14,18,25,34,40,46,54,61,68
"1285",2,14,18,25,34,40,48,54,61,68
"1286",1,14,17,22,34,41,47,55,60,68
"1287",2,14,17,24,34,41,47,54,61,68
"1288",2,14,17,23,32,39,47,54,60,67
"1289",1,14,18,22,34,41,47,54,61,68
"1290",1,14,18,25,34,41,47,55,60,68
"1291",2,14,17,24,34,39,47,54,60,67
"1292",1,14,18,22,31,40,46,54,60,66
"1293",2,14,18,25,35,40,47,54,61,68
"1294",2,14,18,28,35,41,48,55,62,69
"1295",2,14,18,24,34,40,46,54,59,67
"1296",2,14,18,23,31,40,46,54,60,66
"1297",1,14,18,25,34,40,47,55,62,70
"1298",1,14,18,25,31,41,47,55,61,69
"1299",2,14,18,23,34,41,47,54,60,68
"1300",2,14,18,22,32,40,47,54,61,66
"1301",1,14,18,26,34,41,47,55,61,69
"1302",2,14,17,25,34,41,47,54,62,69
"1303",1,14,17,22,31,39,46,54,60,67
"1304",2,14,18,24,31,41,47,54,61,68
"1305",1,14,18,22,35,41,47,55,61,68
"1306",2,14,18,28,34,39,46,54,60,69
"1307",1,14,18,23,31,41,48,55,61,69
"1308",1,14,18,24,34,39,46,53,59,67
"1309",1,14,18,25,34,40,48,55,60,68
"1310",2,14,17,23,31,39,47,54,60,68
"1311",2,14,18,24,35,39,46,53,60,66
"1312",2,14,17,23,34,39,47,53,59,68
"1313",2,14,20,23,32,40,47,55,61,67
"1314",2,14,17,24,34,40,47,55,60,69
"1315",1,14,18,23,31,39,47,54,60,67
"1316",2,14,17,24,34,39,45,53,59,67
"1317",2,14,18,25,34,40,48,55,60,68
"1318",2,14,18,27,34,40,47,54,61,67
"1319",2,14,17,27,31,40,47,54,61,68
"1320",1,14,17,24,34,39,47,55,60,67
"1321",2,14,18,25,31,40,47,55,60,68
"1322",2,14,18,22,35,41,47,54,61,67
"1323",2,14,18,23,32,40,46,54,60,67
"1324",2,14,18,25,31,40,46,53,61,67
"1325",2,14,18,25,34,40,46,54,60,67
"1326",2,14,17,23,34,40,47,54,62,69
"1327",2,14,18,23,34,40,47,53,60,67
"1328",1,14,17,23,34,39,46,54,60,68
"1329",2,14,17,23,34,41,47,55,61,68
"1330",2,14,17,25,34,41,47,54,61,68
"1331",1,14,20,27,34,41,47,55,62,70
"1332",2,14,18,22,34,40,47,54,60,68
"1333",1,14,17,24,34,40,48,55,61,68
"1334",2,14,18,25,34,39,47,54,61,68
"1335",1,14,18,23,31,41,47,55,61,68
"1336",2,14,18,24,31,39,47,55,62,68
"1337",2,14,17,24,35,40,47,54,61,69
"1338",1,14,18,25,34,40,47,54,61,69
"1339",1,14,18,25,35,41,48,55,62,68
"1340",1,14,17,25,35,40,47,54,61,68
"1341",1,14,18,25,34,41,47,55,62,69
"1342",2,14,18,23,35,40,46,54,60,68
"1343",2,14,18,25,31,40,47,55,61,68
"1344",2,14,18,24,32,40,47,55,61,67
"1345",2,14,18,28,34,42,48,55,63,69
"1346",2,14,17,23,34,40,47,54,61,68
"1347",1,14,17,26,34,40,47,55,60,67
"1348",2,14,18,25,34,41,47,54,61,68
"1349",1,14,17,27,31,41,47,55,61,68
"1350",1,14,18,25,32,40,46,55,59,68
"1351",1,14,18,27,34,42,48,55,62,69
"1352",1,14,18,27,34,40,47,55,61,67
"1353",1,14,20,24,35,41,48,55,62,69
"1354",2,14,18,24,32,40,46,54,60,66
"1355",1,14,18,22,34,39,45,53,60,67
"1356",1,14,18,28,34,40,47,54,60,68
"1357",2,14,17,28,34,41,48,55,62,68
"1358",2,14,18,25,34,41,48,55,60,69
"1359",1,14,18,25,34,39,47,54,61,68
"1360",2,14,18,25,34,40,48,54,60,68
"1361",2,14,17,22,35,39,46,54,60,67
"1362",1,14,17,24,35,40,47,55,60,67
"1363",1,14,18,24,35,41,48,55,62,70
"1364",1,14,18,22,32,40,47,55,61,67
"1365",1,14,17,23,35,41,47,55,61,67
"1366",1,14,17,25,34,41,47,55,61,69
"1367",1,14,18,24,34,40,46,54,61,68
"1368",1,14,17,26,34,41,47,55,61,68
"1369",2,14,18,25,34,41,47,55,60,68
"1370",1,14,17,25,31,40,47,55,61,67
"1371",1,14,17,22,34,39,46,54,60,66
"1372",3,14,17,23,35,40,46,53,60,67
"1373",1,14,18,24,34,41,47,55,62,67
"1374",1,14,18,24,34,41,47,55,61,70
"1375",2,14,18,26,34,40,47,54,59,68
"1376",1,14,17,25,34,41,47,54,61,70
"1377",1,14,18,25,34,40,48,55,60,69
"1378",1,14,17,24,34,40,48,54,61,68
"1379",2,14,18,23,31,41,47,54,61,68
"1380",1,14,20,24,34,39,47,54,60,67
"1381",1,14,17,24,35,41,48,55,62,69
"1382",1,14,17,24,34,40,47,55,59,68
"1383",1,14,18,24,35,40,46,54,60,67
"1384",2,14,17,25,34,40,46,53,60,68
"1385",2,14,18,25,35,40,47,55,61,69
"1386",1,14,18,24,31,40,48,55,62,68
"1387",2,14,18,24,34,39,47,54,60,67
"1388",1,14,18,27,34,41,48,55,60,68
"1389",2,14,17,23,31,40,47,54,60,68
"1390",1,14,18,25,34,40,47,54,61,66
"1391",1,14,17,24,34,39,46,54,60,68
"1392",1,14,18,24,34,41,46,54,61,69
"1393",1,14,18,24,35,41,47,55,61,67
"1394",1,14,18,24,35,40,47,54,61,67
"1395",2,14,17,22,31,40,46,54,60,67
"1396",1,14,17,25,34,39,47,54,59,67
"1397",2,14,18,24,35,41,47,55,62,68
"1398",2,14,17,24,34,39,46,53,59,66
"1399",2,14,18,27,34,40,46,54,60,66
"1400",1,14,17,23,35,40,48,55,60,70
"1401",2,14,18,24,34,39,46,54,61,66
"1402",1,14,18,23,35,39,46,54,59,67
"1403",2,14,17,23,32,39,47,55,60,66
"1404",1,14,17,27,31,40,47,55,60,68
"1405",2,14,18,23,34,40,48,55,61,69
"1406",2,14,18,23,31,40,45,54,59,67
"1407",1,14,18,27,34,41,48,55,61,70
"1408",1,14,17,24,34,41,47,55,62,68
"1409",2,14,17,24,35,39,46,54,60,66
"1410",1,14,18,23,31,40,48,54,61,68
"1411",2,14,17,22,31,40,47,54,60,68
"1412",1,14,17,27,34,40,48,55,62,68
"1413",2,14,17,23,34,40,47,53,61,67
"1414",1,14,18,26,34,40,46,55,59,67
"1415",1,14,18,27,31,40,47,55,61,69
"1416",2,14,18,23,31,40,48,55,61,68
"1417",1,14,18,25,34,39,46,54,60,66
"1418",2,14,18,23,34,40,47,55,60,69
"1419",2,14,18,24,35,40,46,54,61,67
"1420",2,14,17,23,31,41,47,55,61,68
"1421",2,14,18,25,34,41,47,54,62,68
"1422",1,14,18,25,34,40,46,55,61,68
"1423",1,14,18,26,34,40,48,55,61,69
"1424",2,14,17,22,32,40,46,54,60,66
"1425",1,14,18,28,34,41,48,55,61,67
"1426",2,14,17,23,34,39,47,54,60,66
"1427",1,14,18,23,31,40,47,54,60,70
"1428",2,14,18,23,35,40,47,55,62,68
"1429",2,14,18,22,31,40,47,54,61,68
"1430",2,14,18,26,34,40,48,54,62,67
"1431",1,14,18,23,32,40,47,55,61,69
"1432",2,14,17,24,35,40,47,54,60,68
"1433",1,14,17,24,35,41,47,54,60,67
"1434",2,14,18,24,35,41,47,55,61,68
"1435",1,14,18,24,35,41,47,55,61,70
"1436",2,14,17,23,32,40,47,54,60,68
"1437",1,14,18,24,31,40,47,54,60,68
"1438",1,14,18,28,34,40,47,54,62,67
"1439",1,14,17,22,34,40,46,53,59,67
"1440",2,14,18,25,32,39,47,54,61,67
"1441",1,14,18,23,31,39,47,53,59,66
"1442",2,14,17,22,31,40,47,55,60,69
"1443",2,14,17,25,35,41,47,54,61,68
"1444",2,14,18,25,31,39,47,54,61,67
"1445",2,14,18,22,31,41,48,55,62,68
"1446",2,14,17,25,31,39,47,54,61,67
"1447",2,14,17,23,34,40,47,53,60,67
"1448",1,14,17,23,35,40,47,54,61,69
"1449",2,14,17,23,31,39,46,53,60,66
"1450",2,14,18,25,31,40,46,54,59,64
"1451",1,14,18,22,31,40,47,55,60,69
"1452",1,14,17,24,34,40,47,54,62,67
"1453",1,14,20,25,34,41,47,55,62,67
"1454",2,14,18,23,34,41,48,55,61,70
"1455",2,14,18,28,34,40,46,54,61,68
"1456",1,14,20,27,34,40,47,54,60,68
"1457",2,14,18,24,34,40,46,54,59,68
"1458",1,14,18,22,31,40,46,54,61,68
"1459",1,14,18,23,31,39,47,54,61,67
"1460",1,14,17,24,34,39,46,54,60,67
"1461",1,14,18,23,35,41,48,55,62,69
"1462",1,14,18,23,32,40,47,54,60,67
"1463",2,14,18,23,35,40,47,54,60,67
"1464",2,14,18,23,34,39,47,54,60,66
"1465",2,14,18,25,34,40,46,54,61,67
"1466",1,14,18,23,34,40,48,55,60,67
"1467",2,14,18,23,35,39,47,54,60,67
"1468",1,14,17,23,31,39,46,54,59,67
"1469",2,14,18,24,34,40,47,54,59,67
"1470",1,14,18,23,34,40,47,55,60,66
"1471",2,14,17,22,32,40,46,54,61,67
"1472",2,14,18,25,31,40,46,54,60,67
"1473",2,14,18,26,31,41,48,55,62,68
"1474",2,14,17,23,34,40,46,54,60,68
"1475",2,14,17,25,34,40,47,55,60,68
"1476",1,14,18,26,35,41,47,55,59,68
"1477",1,14,17,24,34,41,47,54,61,67
"1478",2,14,18,22,31,39,47,54,61,68
"1479",1,14,18,25,34,40,48,55,61,69
"1480",1,14,18,22,34,39,47,54,61,67
"1481",1,14,18,23,34,40,46,54,60,68
"1482",1,14,17,23,34,40,47,55,62,68
"1483",1,14,18,23,35,41,48,55,59,68
"1484",2,14,18,26,34,39,47,54,61,68
"1485",2,14,18,23,32,40,47,55,60,69
"1486",2,14,17,23,35,40,47,55,60,67
"1487",2,14,18,24,34,40,47,53,60,68
"1488",1,14,18,23,34,40,47,55,59,68
"1489",1,14,18,24,35,41,47,54,62,69
"1490",2,14,18,25,35,39,47,54,61,67
"1491",1,14,20,25,34,41,48,55,61,70
"1492",2,14,17,22,31,39,47,55,59,68
"1493",2,14,20,28,34,40,47,55,61,68
"1494",1,14,20,24,34,40,48,55,61,67
"1495",1,14,17,24,34,41,47,55,60,68
"1496",1,14,18,24,35,39,47,55,61,67
"1497",2,14,18,22,35,40,47,54,61,69
"1498",2,14,17,22,35,40,47,54,59,68
"1499",2,14,17,27,34,40,47,54,61,67
"1500",1,14,18,25,35,41,48,55,61,68
"1501",1,14,20,22,31,40,47,55,61,67
"1502",1,14,20,25,35,41,48,55,62,68
"1503",1,14,18,27,34,39,47,54,61,68
"1504",1,14,20,25,35,41,47,55,61,68
"1505",2,14,17,23,32,40,46,54,60,66
"1506",2,14,17,22,35,41,48,55,61,68
"1507",1,14,17,23,34,39,47,53,60,66
"1508",1,14,17,27,34,41,47,55,61,67
"1509",2,14,17,25,34,40,47,54,61,69
"1510",1,14,17,24,34,39,47,54,61,68
"1511",1,14,17,22,35,40,47,54,61,68
"1512",2,14,17,23,34,40,47,54,60,67
"1513",1,14,18,26,34,40,47,54,62,67
"1514",1,14,18,24,34,41,48,54,61,69
"1515",1,14,17,23,35,41,48,55,61,69
"1516",2,14,18,23,35,41,47,55,61,68
"1517",1,14,18,25,31,39,47,54,59,68
"1518",1,14,18,22,31,39,46,54,60,67
"1519",1,14,18,24,34,39,47,54,61,68
"1520",1,14,18,23,34,40,47,54,61,69
"1521",2,14,18,22,34,40,46,53,60,66
"1522",2,14,18,24,35,41,47,55,60,68
"1523",2,14,20,23,32,40,47,54,60,69
"1524",2,14,17,22,32,39,46,54,59,67
"1525",1,14,17,26,34,40,48,54,62,68
"1526",1,14,18,24,34,40,47,55,59,68
"1527",2,14,18,22,32,39,47,53,59,67
"1528",1,14,18,24,34,41,47,54,62,69
"1529",2,14,18,28,34,41,47,55,61,68
"1530",2,14,17,22,32,40,47,54,60,68
"1531",2,14,18,28,34,41,48,55,61,70
"1532",1,14,18,24,31,40,46,54,60,68
"1533",1,14,18,24,31,39,46,54,61,67
"1534",1,14,18,27,31,40,47,54,60,68
"1535",1,14,17,24,35,40,47,55,60,68
"1536",1,14,18,27,34,41,47,55,60,69
"1537",2,14,18,25,34,40,48,55,60,67
"1538",1,14,17,23,35,41,48,55,61,70
"1539",1,14,20,27,34,41,48,55,62,69
"1540",1,14,18,27,34,40,47,54,60,67
"1541",2,14,18,26,34,40,48,55,62,69
"1542",2,14,18,26,35,40,48,55,61,68
"1543",2,14,18,27,34,41,47,55,61,69
"1544",1,14,17,22,35,40,47,53,60,68
"1545",1,14,17,23,35,40,47,54,60,66
"1546",1,14,18,24,34,40,47,53,60,68
"1547",2,14,17,24,31,40,47,54,60,68
"1548",2,14,17,27,34,41,47,55,60,68
"1549",2,14,17,25,34,41,48,55,61,68
"1550",2,14,17,22,31,39,47,53,60,66
"1551",2,14,18,24,35,39,46,53,59,67
"1552",2,14,18,22,34,40,47,54,61,68
"1553",2,14,18,26,31,40,46,54,59,69
"1554",1,14,17,24,34,40,47,55,60,69
"1555",2,14,17,22,34,41,47,54,60,68
"1556",1,14,18,24,32,40,47,55,61,68
"1557",2,14,18,26,34,40,47,55,62,67
"1558",1,14,18,25,34,40,47,55,62,69
"1559",1,14,17,23,35,40,46,53,60,68
"1560",1,14,17,24,35,40,48,55,61,68
"1561",1,14,18,25,35,40,47,55,61,68
"1562",2,14,17,25,31,41,47,54,61,68
"1563",1,14,21,23,35,40,47,54,60,68
"1564",1,14,18,25,35,40,48,55,61,68
"1565",1,14,17,26,35,40,47,54,61,68
"1566",1,14,18,25,32,39,47,55,61,68
"1567",2,14,17,23,31,40,46,55,60,67
"1568",2,14,18,26,34,41,46,54,62,68
"1569",1,14,17,25,31,40,47,54,61,69
"1570",1,14,18,23,34,40,47,54,59,67
"1571",1,14,17,24,35,40,47,54,60,68
"1572",2,14,20,24,34,40,47,54,61,68
"1573",2,14,17,23,35,41,47,54,61,68
"1574",2,14,18,23,34,39,46,54,59,67
"1575",2,14,17,26,31,39,46,53,60,67
"1576",2,14,17,22,32,40,47,53,59,67
"1577",1,14,18,24,31,39,46,54,61,66
"1578",1,14,18,26,34,41,48,55,63,69
"1579",2,14,17,23,35,40,47,54,60,69
"1580",1,14,17,24,34,41,47,55,61,68
"1581",2,14,17,24,35,39,46,53,60,67
"1582",2,14,18,25,35,41,48,55,61,68
"1583",1,14,18,28,34,41,48,54,61,67
"1584",2,14,18,22,31,39,47,53,61,67
"1585",2,14,17,28,34,40,46,54,59,68
"1586",1,14,18,24,34,41,48,55,61,67
"1587",1,14,18,25,34,41,47,55,60,69
"1588",2,14,18,23,34,39,47,54,60,67
"1589",2,14,17,24,34,40,48,54,61,68
"1590",1,14,17,25,34,40,48,54,60,68
"1591",1,14,18,25,35,41,47,55,62,69
"1592",2,14,18,22,34,40,47,55,60,69
"1593",1,14,18,28,34,42,48,55,62,69
"1594",2,14,17,28,34,40,48,54,61,68
"1595",1,14,20,24,34,40,47,54,61,68
"1596",1,14,18,23,31,40,48,54,61,70
"1597",2,14,17,24,32,40,47,55,61,68
"1598",2,14,17,26,34,39,47,54,61,68
"1599",1,14,17,25,34,40,47,55,60,67
"1600",1,14,18,28,34,42,48,55,62,70
"1601",1,14,17,25,32,41,47,55,61,69
"1602",2,14,18,22,34,40,46,54,61,67
"1603",1,14,17,22,34,40,47,55,61,67
"1604",2,14,17,23,35,40,48,54,60,68
"1605",1,14,17,24,32,39,47,55,61,67
"1606",1,14,18,24,34,40,47,55,62,68
"1607",1,14,20,23,34,41,48,55,62,69
"1608",2,14,18,24,34,40,47,55,59,68
"1609",1,14,18,25,35,40,47,54,60,67
"1610",1,14,18,22,34,40,47,55,61,69
"1611",2,14,18,28,34,40,47,54,60,67
"1612",1,14,17,27,34,41,47,55,60,69
"1613",1,14,20,24,35,40,46,54,59,67
"1614",2,14,18,26,34,40,47,54,61,67
"1615",1,14,17,25,35,41,48,54,59,70
"1616",2,14,18,22,34,41,48,55,60,69
"1617",2,14,18,23,31,40,47,55,61,69
"1618",2,14,20,24,32,39,47,54,60,66
"1619",1,14,18,23,35,40,47,54,60,69
"1620",2,14,18,23,35,39,47,55,61,67
"1621",2,14,18,23,32,40,47,54,60,66
"1622",2,14,17,25,34,40,47,55,61,69
"1623",1,14,17,28,34,41,48,55,62,69
"1624",2,14,18,24,31,39,46,54,60,67
"1625",2,14,17,25,34,40,48,55,61,68
"1626",1,14,17,22,34,40,46,54,60,68
"1627",1,14,18,24,34,39,47,54,60,68
"1628",1,14,17,24,31,40,47,55,60,68
"1629",2,14,20,22,31,40,47,54,61,67
"1630",2,14,17,25,31,40,47,55,60,67
"1631",2,14,17,23,34,40,47,54,59,67
"1632",2,14,17,24,34,39,47,54,61,67
"1633",2,14,17,24,32,40,46,54,61,67
"1634",2,14,18,24,34,39,48,54,60,67
"1635",1,14,17,23,35,41,48,55,61,68
"1636",2,14,20,23,35,40,47,54,60,67
"1637",1,14,17,22,34,40,47,54,60,67
"1638",2,14,18,28,34,41,48,55,62,70
"1639",1,14,18,24,31,40,47,54,60,67
"1640",1,14,18,24,31,39,47,54,61,68
"1641",2,14,18,27,34,41,46,54,60,68
"1642",2,14,18,23,34,41,48,54,60,68
"1643",1,14,18,27,31,41,48,55,62,67
"1644",2,14,18,23,34,39,46,53,61,66
"1645",1,14,17,24,31,40,47,54,61,68
"1646",1,14,18,25,34,39,47,54,60,67
"1647",1,14,17,22,35,41,47,54,60,68
"1648",1,14,18,24,31,40,48,55,61,69
"1649",1,14,18,25,34,39,46,53,59,67
"1650",1,14,18,23,34,41,47,55,61,69
"1651",1,14,18,28,34,41,47,55,61,69
"1652",2,14,18,23,35,39,46,54,61,67
"1653",1,14,18,27,34,40,48,55,62,68
"1654",1,14,18,24,34,39,47,54,59,67
"1655",1,14,20,23,34,40,47,54,61,67
"1656",1,14,18,22,31,40,47,55,59,68
"1657",2,14,21,22,31,40,47,54,60,67
"1658",1,14,18,22,34,41,48,55,61,67
"1659",1,14,17,24,35,40,47,54,62,68
"1660",2,14,17,25,34,39,46,53,59,66
"1661",2,14,20,24,32,40,47,54,59,68
"1662",1,14,18,23,34,40,47,55,62,69
"1663",1,14,18,23,34,40,46,54,61,67
"1664",1,14,20,24,34,42,48,55,62,69
"1665",1,14,17,23,35,41,48,55,62,69
"1666",2,14,18,23,35,39,47,55,61,68
"1667",2,14,18,24,31,39,47,54,61,67
"1668",1,14,20,26,34,40,48,55,61,68
"1669",1,14,17,24,34,41,47,54,61,68
"1670",1,14,18,24,35,40,47,55,60,69
"1671",2,14,20,23,34,40,47,54,60,68
"1672",1,14,18,28,34,41,47,55,61,68
"1673",1,14,18,22,31,40,46,54,59,67
"1674",1,14,17,24,34,40,46,55,59,68
"1675",2,14,18,22,35,40,47,54,59,67
"1676",2,14,18,28,34,40,47,55,59,67
"1677",1,14,17,23,34,40,47,54,62,68
"1678",2,14,18,22,34,40,47,55,61,68
"1679",2,14,18,23,32,40,47,54,60,68
"1680",1,14,18,22,34,40,46,54,60,67
"1681",1,14,18,26,35,40,48,54,60,69
"1682",1,14,18,26,34,40,47,54,60,67
"1683",1,14,17,24,34,40,47,55,62,67
"1684",1,14,18,23,35,41,48,54,61,68
"1685",2,14,18,24,34,40,46,54,61,67
"1686",2,14,18,22,34,40,47,54,60,66
"1687",1,14,18,28,34,41,47,54,61,67
"1688",2,14,18,22,35,39,47,54,61,67
"1689",1,14,18,26,34,40,47,54,61,69
"1690",1,14,17,23,31,39,47,54,60,68
"1691",2,14,17,26,34,39,47,55,61,68
"1692",1,14,21,25,32,39,47,54,61,68
"1693",1,14,18,23,32,40,47,54,59,67
"1694",1,14,18,26,34,40,47,53,61,67
"1695",1,14,18,27,31,40,47,55,60,67
"1696",1,14,18,24,34,40,48,55,62,68
"1697",1,14,17,26,35,40,47,54,60,68
"1698",2,14,18,23,35,41,48,55,62,69
"1699",2,14,18,24,34,40,48,54,60,68
"1700",2,14,20,24,34,40,47,55,60,67
"1701",1,14,18,27,35,40,47,54,61,69
"1702",2,14,18,25,34,41,48,55,61,67
"1703",1,14,18,28,34,40,47,55,61,70
"1704",2,14,17,28,34,41,47,54,61,68
"1705",2,14,20,28,34,40,47,53,60,67
"1706",2,14,17,24,34,40,46,55,60,67
"1707",2,14,18,23,32,40,47,54,61,67
"1708",2,14,17,24,35,40,46,54,61,68
"1709",1,14,18,25,34,41,48,56,62,69
"1710",1,14,17,25,34,39,47,55,59,67
"1711",2,14,18,26,34,41,47,54,61,68
"1712",1,14,18,27,34,41,48,54,62,68
"1713",2,14,18,25,34,41,47,55,60,69
"1714",2,14,18,25,34,40,48,55,61,69
"1715",1,14,17,25,31,40,47,54,60,67
"1716",2,14,17,25,34,40,47,55,62,68
"1717",1,14,18,24,34,41,47,54,60,68
"1718",2,14,18,25,31,39,46,54,60,67
"1719",2,14,18,24,34,40,48,54,61,69
"1720",1,14,18,23,34,41,48,55,60,69
"1721",2,14,17,23,34,40,47,54,60,68
"1722",1,14,18,22,32,40,47,55,60,68
"1723",1,14,18,28,34,40,48,54,61,67
"1724",2,14,18,23,34,41,47,55,61,68
"1725",1,14,18,27,34,40,48,54,61,67
"1726",1,14,18,23,34,39,47,54,60,66
"1727",2,14,18,26,34,41,47,55,62,69
"1728",1,14,18,28,34,41,47,55,62,69
"1729",1,14,18,22,32,40,48,55,61,69
"1730",2,14,18,26,34,41,47,54,62,69
"1731",1,14,18,23,35,40,47,55,61,69
"1732",2,14,18,25,34,41,48,56,62,69
"1733",2,14,17,23,31,40,47,55,60,69
"1734",1,14,21,22,35,40,48,55,60,68
"1735",1,14,18,23,35,40,47,55,61,67
"1736",2,14,18,22,31,39,47,55,60,68
"1737",3,14,17,23,31,40,47,54,60,66
"1738",1,14,17,25,31,39,47,54,61,68
"1739",1,14,17,25,34,39,46,54,60,67
"1740",1,14,17,23,34,40,47,55,60,69
"1741",1,14,18,22,34,39,47,54,59,67
"1742",3,14,18,23,32,39,46,54,60,67
"1743",2,14,18,24,34,40,48,55,61,69
"1744",1,14,18,23,31,39,47,54,59,67
"1745",1,14,18,24,35,40,47,55,61,68
"1746",1,14,17,24,32,40,47,54,60,67
"1747",1,14,17,22,31,40,46,54,61,67
"1748",1,14,18,24,34,39,47,54,60,67
"1749",1,14,17,24,35,40,46,54,61,67
"1750",1,14,18,23,31,40,47,54,61,66
"1751",2,14,20,26,31,39,46,54,60,67
"1752",1,14,17,24,31,39,47,55,61,67
"1753",1,14,18,24,35,41,47,54,60,68
"1754",1,14,18,25,35,41,47,55,61,68
"1755",1,14,18,23,31,40,47,55,60,68
"1756",1,14,18,24,31,40,47,54,62,67
"1757",2,14,18,23,34,40,46,54,61,67
"1758",2,14,18,25,35,41,47,54,61,68
"1759",2,14,18,25,31,41,47,54,60,66
